ontology	disorder_name	disease_term_id	source_file	term_id	term_label	score	direct_score	propagated_score	specificity	is_direct	best_source_term_id	best_source_term_label	best_source_path_score	best_source_path	best_path_hops	best_path_is_a_hops	best_path_develops_from_hops	best_path_part_of_hops	supporting_source_term_ids	supporting_source_term_labels	supporting_source_node_names
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0048193	Golgi vesicle transport	0.311349	0.000000	0.350000	0.889567	false	GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	0.700000	is_a	1	1	0	0	GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	Cholera Toxin Binding and Uptake
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0098630	aggregation of unicellular organisms	0.288739	0.000000	0.350000	0.824968	false	GO:0042710	biofilm formation	0.700000	is_a	1	1	0	0	GO:0042710	biofilm formation	Colonization and Biofilm Formation
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0098656	monoatomic anion transmembrane transport	0.280000	0.000000	0.280000	1.000000	false	GO:1902476	chloride transmembrane transport	0.700000	is_a	1	1	0	0	GO:1902476	chloride transmembrane transport	Increased cAMP
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0016192	vesicle-mediated transport	0.258461	0.000000	0.509250	0.507533	false	GO:0006897	endocytosis	0.700000	is_a	1	1	0	0	GO:0006890|GO:0006897	endocytosis|retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	Cholera Toxin Binding and Uptake
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0030163	protein catabolic process	0.254775	0.000000	0.392000	0.649936	false	GO:0036503	ERAD pathway	0.490000	is_a > is_a	2	2	0	0	GO:0036503	ERAD pathway	ERAD-mediated CTA1 Translocation
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0006821	chloride transport	0.249079	0.000000	0.280000	0.889567	false	GO:1902476	chloride transmembrane transport	0.700000	is_a	1	1	0	0	GO:1902476	chloride transmembrane transport	Increased cAMP
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0141060	disruption of anatomical structure in another organism	0.245000	0.000000	0.245000	1.000000	false	GO:0031640	killing of cells of another organism	0.490000	is_a > is_a	2	2	0	0	GO:0031640	killing of cells of another organism	Accessory Toxins and Virulence Factors
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0007186	G protein-coupled receptor signaling pathway	0.244337	0.000000	0.313600	0.779134	false	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	0.490000	is_a > is_a	2	2	0	0	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	Gsα ADP-Ribosylation
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0045216	cell-cell junction organization	0.234046	0.000000	0.350000	0.668702	false	GO:0120193	tight junction organization	0.700000	is_a	1	1	0	0	GO:0120193	tight junction organization	Accessory Toxins and Virulence Factors
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0001906	cell killing	0.221603	0.000000	0.350000	0.633150	false	GO:0031640	killing of cells of another organism	0.700000	is_a	1	1	0	0	GO:0031640	killing of cells of another organism	Accessory Toxins and Virulence Factors
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0051701	biological process involved in interaction with host	0.221603	0.000000	0.350000	0.633150	false	GO:0044406	adhesion of symbiont to host	0.700000	is_a	1	1	0	0	GO:0044406	adhesion of symbiont to host	Colonization and Biofilm Formation
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0019222	regulation of metabolic process	0.206024	0.000000	0.490000	0.420457	false	GO:0019216	regulation of lipid metabolic process	0.490000	is_a > is_a	2	2	0	0	GO:0019216	regulation of lipid metabolic process	Host Metabolic Reprogramming
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0098657	import into cell	0.202840	0.000000	0.350000	0.579543	false	GO:0006897	endocytosis	0.700000	is_a	1	1	0	0	GO:0006897	endocytosis	Cholera Toxin Binding and Uptake
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0098743	cell aggregation	0.202117	0.000000	0.245000	0.824968	false	GO:0042710	biofilm formation	0.490000	is_a > is_a	2	2	0	0	GO:0042710	biofilm formation	Colonization and Biofilm Formation
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0006820	monoatomic anion transport	0.174355	0.000000	0.196000	0.889567	false	GO:1902476	chloride transmembrane transport	0.490000	is_a > is_a	2	2	0	0	GO:1902476	chloride transmembrane transport	Increased cAMP
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0042221	response to chemical	0.173613	0.000000	0.560000	0.310024	false	GO:0036503	ERAD pathway	0.700000	is_a	1	1	0	0	GO:0036503	ERAD pathway	ERAD-mediated CTA1 Translocation
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0009057	macromolecule catabolic process	0.159027	0.000000	0.274400	0.579543	false	GO:0036503	ERAD pathway	0.343000	is_a > is_a > is_a	3	3	0	0	GO:0036503	ERAD pathway	ERAD-mediated CTA1 Translocation
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0044403	biological process involved in symbiotic interaction	0.155122	0.000000	0.245000	0.633150	false	GO:0044406	adhesion of symbiont to host	0.490000	is_a > is_a	2	2	0	0	GO:0044406	adhesion of symbiont to host	Colonization and Biofilm Formation
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0015698	inorganic anion transport	0.152710	0.000000	0.196000	0.779134	false	GO:1902476	chloride transmembrane transport	0.490000	is_a > is_a	2	2	0	0	GO:1902476	chloride transmembrane transport	Increased cAMP
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0033554	cellular response to stress	0.150229	0.000000	0.392000	0.383237	false	GO:0036503	ERAD pathway	0.490000	is_a > is_a	2	2	0	0	GO:0036503	ERAD pathway	ERAD-mediated CTA1 Translocation
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0006810	transport	0.138032	0.000000	0.460304	0.299873	false	GO:0006897	endocytosis	0.490000	is_a > is_a	2	2	0	0	GO:0006890|GO:0006897|GO:1902476	chloride transmembrane transport|endocytosis|retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	Cholera Toxin Binding and Uptake|Increased cAMP
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0034330	cell junction organization	0.134409	0.000000	0.245000	0.548610	false	GO:0120193	tight junction organization	0.490000	is_a > is_a	2	2	0	0	GO:0120193	tight junction organization	Accessory Toxins and Virulence Factors
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0034220	monoatomic ion transmembrane transport	0.131066	0.000000	0.196000	0.668702	false	GO:1902476	chloride transmembrane transport	0.490000	is_a > is_a	2	2	0	0	GO:1902476	chloride transmembrane transport	Increased cAMP
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0044419	biological process involved in interspecies interaction between organisms	0.124526	0.000000	0.313588	0.397100	false	GO:0044406	adhesion of symbiont to host	0.343000	is_a > is_a > is_a	3	3	0	0	GO:0031640|GO:0044406	adhesion of symbiont to host|killing of cells of another organism	Accessory Toxins and Virulence Factors|Colonization and Biofilm Formation
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0051234	establishment of localization	0.101584	0.000000	0.340978	0.297918	false	GO:0006897	endocytosis	0.343000	is_a > is_a > is_a	3	3	0	0	GO:0006890|GO:0006897|GO:1902476	chloride transmembrane transport|endocytosis|retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	Cholera Toxin Binding and Uptake|Increased cAMP
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0019538	protein metabolic process	0.098421	0.000000	0.274400	0.358678	false	GO:0036503	ERAD pathway	0.343000	is_a > is_a > is_a	3	3	0	0	GO:0036503	ERAD pathway	ERAD-mediated CTA1 Translocation
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0141124	intracellular signaling cassette	0.091117	0.000000	0.280000	0.325419	false	GO:0141156	cAMP/PKA signal transduction	0.700000	is_a	1	1	0	0	GO:0141156	cAMP/PKA signal transduction	Increased cAMP
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0051179	localization	0.073459	0.000000	0.248183	0.295987	false	GO:0006897	endocytosis	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	GO:0006890|GO:0006897|GO:1902476	chloride transmembrane transport|endocytosis|retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	Cholera Toxin Binding and Uptake|Increased cAMP
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0055085	transmembrane transport	0.072838	0.000000	0.137200	0.530890	false	GO:1902476	chloride transmembrane transport	0.343000	is_a > is_a > is_a	3	3	0	0	GO:1902476	chloride transmembrane transport	Increased cAMP
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0006811	monoatomic ion transport	0.071717	0.000000	0.137200	0.522717	false	GO:1902476	chloride transmembrane transport	0.343000	is_a > is_a > is_a	3	3	0	0	GO:1902476	chloride transmembrane transport	Increased cAMP
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0050794	regulation of cellular process	0.063075	0.000000	0.497360	0.126820	false	GO:0019216	regulation of lipid metabolic process	0.343000	is_a > is_a > is_a	3	3	0	0	GO:0007189|GO:0019216|GO:0141156	adenylate cyclase-activating G protein-coupled receptor signaling pathway|cAMP/PKA signal transduction|regulation of lipid metabolic process	Gsα ADP-Ribosylation|Host Metabolic Reprogramming|Increased cAMP
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0009056	catabolic process	0.061632	0.000000	0.192080	0.320866	false	GO:0036503	ERAD pathway	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	GO:0036503	ERAD pathway	ERAD-mediated CTA1 Translocation
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0051716	cellular response to stimulus	0.053775	0.000000	0.398355	0.134992	false	GO:0036503	ERAD pathway	0.343000	is_a > is_a > is_a	3	3	0	0	GO:0007189|GO:0036503|GO:0141156	ERAD pathway|adenylate cyclase-activating G protein-coupled receptor signaling pathway|cAMP/PKA signal transduction	ERAD-mediated CTA1 Translocation|Gsα ADP-Ribosylation|Increased cAMP
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0035556	intracellular signal transduction	0.050970	0.000000	0.196000	0.260052	false	GO:0141156	cAMP/PKA signal transduction	0.490000	is_a > is_a	2	2	0	0	GO:0141156	cAMP/PKA signal transduction	Increased cAMP
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0007165	signal transduction	0.050907	0.000000	0.326602	0.155868	false	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	0.343000	is_a > is_a > is_a	3	3	0	0	GO:0007189|GO:0141156	adenylate cyclase-activating G protein-coupled receptor signaling pathway|cAMP/PKA signal transduction	Gsα ADP-Ribosylation|Increased cAMP
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0043170	macromolecule metabolic process	0.044078	0.000000	0.192080	0.229480	false	GO:0036503	ERAD pathway	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	GO:0036503	ERAD pathway	ERAD-mediated CTA1 Translocation
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0006950	response to stress	0.041691	0.000000	0.274400	0.151934	false	GO:0036503	ERAD pathway	0.343000	is_a > is_a > is_a	3	3	0	0	GO:0036503	ERAD pathway	ERAD-mediated CTA1 Translocation
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0016043	cellular component organization	0.037878	0.000000	0.171500	0.220866	false	GO:0120193	tight junction organization	0.343000	is_a > is_a > is_a	3	3	0	0	GO:0120193	tight junction organization	Accessory Toxins and Virulence Factors
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0044238	primary metabolic process	0.037543	0.000000	0.192080	0.195453	false	GO:0036503	ERAD pathway	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	GO:0036503	ERAD pathway	ERAD-mediated CTA1 Translocation
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0050789	regulation of biological process	0.037157	0.000000	0.367430	0.101127	false	GO:0019216	regulation of lipid metabolic process	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	GO:0007189|GO:0019216|GO:0141156	adenylate cyclase-activating G protein-coupled receptor signaling pathway|cAMP/PKA signal transduction|regulation of lipid metabolic process	Gsα ADP-Ribosylation|Host Metabolic Reprogramming|Increased cAMP
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0050896	response to stimulus	0.030221	0.000000	0.465667	0.064899	false	GO:0036503	ERAD pathway	0.490000	is_a > is_a	2	2	0	0	GO:0007189|GO:0036503|GO:0141156	ERAD pathway|adenylate cyclase-activating G protein-coupled receptor signaling pathway|cAMP/PKA signal transduction	ERAD-mediated CTA1 Translocation|Gsα ADP-Ribosylation|Increased cAMP
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0071840	cellular component organization or biogenesis	0.026372	0.000000	0.120050	0.219672	false	GO:0120193	tight junction organization	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	GO:0120193	tight junction organization	Accessory Toxins and Virulence Factors
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0009987	cellular process	0.025356	0.000000	0.799752	0.031705	false	GO:0031640	killing of cells of another organism	0.490000	is_a > is_a	2	2	0	0	GO:0006890|GO:0006897|GO:0007189|GO:0031640|GO:0036503|GO:0042710|GO:0120193|GO:0141156|GO:1902476	ERAD pathway|adenylate cyclase-activating G protein-coupled receptor signaling pathway|biofilm formation|cAMP/PKA signal transduction|chloride transmembrane transport|endocytosis|killing of cells of another organism|retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum|tight junction organization	Accessory Toxins and Virulence Factors|Cholera Toxin Binding and Uptake|Colonization and Biofilm Formation|ERAD-mediated CTA1 Translocation|Gsα ADP-Ribosylation|Increased cAMP
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0065007	biological regulation	0.024219	0.000000	0.266913	0.090739	false	GO:0019216	regulation of lipid metabolic process	0.168070	is_a > is_a > is_a > is_a > is_a	5	5	0	0	GO:0007189|GO:0019216|GO:0141156	adenylate cyclase-activating G protein-coupled receptor signaling pathway|cAMP/PKA signal transduction|regulation of lipid metabolic process	Gsα ADP-Ribosylation|Host Metabolic Reprogramming|Increased cAMP
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0007154	cell communication	0.023301	0.000000	0.170830	0.136396	false	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	0.171500	is_a > is_a > is_a > part_of	4	3	0	1	GO:0007189|GO:0141156	adenylate cyclase-activating G protein-coupled receptor signaling pathway|cAMP/PKA signal transduction	Gsα ADP-Ribosylation|Increased cAMP
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0023052	signaling	0.023301	0.000000	0.170830	0.136396	false	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	0.171500	is_a > is_a > is_a > part_of	4	3	0	1	GO:0007189|GO:0141156	adenylate cyclase-activating G protein-coupled receptor signaling pathway|cAMP/PKA signal transduction	Gsα ADP-Ribosylation|Increased cAMP
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0008152	metabolic process	0.019309	0.000000	0.134456	0.143606	false	GO:0036503	ERAD pathway	0.168070	is_a > is_a > is_a > is_a > is_a	5	5	0	0	GO:0036503	ERAD pathway	ERAD-mediated CTA1 Translocation
go	Cholera	MONDO:0015766	Cholera.yaml	GO:0008150	biological_process	0.014630	0.000000	0.781175	0.018728	false	GO:0036503	ERAD pathway	0.343000	is_a > is_a > is_a	3	3	0	0	GO:0006890|GO:0006897|GO:0007189|GO:0019216|GO:0031640|GO:0036503|GO:0042710|GO:0044406|GO:0120193|GO:0141156|GO:1902476	ERAD pathway|adenylate cyclase-activating G protein-coupled receptor signaling pathway|adhesion of symbiont to host|biofilm formation|cAMP/PKA signal transduction|chloride transmembrane transport|endocytosis|killing of cells of another organism|regulation of lipid metabolic process|retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum|tight junction organization	Accessory Toxins and Virulence Factors|Cholera Toxin Binding and Uptake|Colonization and Biofilm Formation|ERAD-mediated CTA1 Translocation|Gsα ADP-Ribosylation|Host Metabolic Reprogramming|Increased cAMP
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0001837	epithelial to mesenchymal transition	1.000000	1.000000	1.000000	0.579543	true	GO:0001837	epithelial to mesenchymal transition	1.000000	self	0	0	0	0	GO:0001837	epithelial to mesenchymal transition	Osteopontin/AKT/ZEB2-driven partial epithelial-mesenchymal transition
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0031424	keratinization	0.800000	0.800000	0.800000	0.743583	true	GO:0031424	keratinization	1.000000	self	0	0	0	0	GO:0031424	keratinization	Keratinizing squamous epithelium overgrowth in the middle ear
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0022617	extracellular matrix disassembly	0.640000	0.640000	0.640000	0.743583	true	GO:0022617	extracellular matrix disassembly	1.000000	self	0	0	0	0	GO:0022617	extracellular matrix disassembly	Extracellular matrix remodeling in the perimatrix
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0046849	bone remodeling	0.640000	0.640000	0.640000	0.617965	true	GO:0046849	bone remodeling	1.000000	self	0	0	0	0	GO:0046849	bone remodeling	Activin A-mediated local osteoclastogenesis
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0001525	angiogenesis	0.512000	0.512000	0.512000	0.487166	true	GO:0001525	angiogenesis	1.000000	self	0	0	0	0	GO:0001525	angiogenesis	Neoangiogenesis in the perimatrix
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0006954	inflammatory response	0.400000	0.400000	0.400000	0.266301	true	GO:0006954	inflammatory response	1.000000	self	0	0	0	0	GO:0006954	inflammatory response	Perimatrix inflammatory cytokine and STAT3 signaling amplification
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0019221	cytokine-mediated signaling pathway	0.400000	0.400000	0.400000	0.500450	true	GO:0019221	cytokine-mediated signaling pathway	1.000000	self	0	0	0	0	GO:0019221	cytokine-mediated signaling pathway	Perimatrix inflammatory cytokine and STAT3 signaling amplification
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0048762	mesenchymal cell differentiation	0.377653	0.000000	0.700000	0.539504	false	GO:0001837	epithelial to mesenchymal transition	0.700000	is_a	1	1	0	0	GO:0001837	epithelial to mesenchymal transition	Osteopontin/AKT/ZEB2-driven partial epithelial-mesenchymal transition
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0022411	cellular component disassembly	0.283651	0.000000	0.448000	0.633150	false	GO:0022617	extracellular matrix disassembly	0.700000	is_a	1	1	0	0	GO:0022617	extracellular matrix disassembly	Extracellular matrix remodeling in the perimatrix
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0030216	keratinocyte differentiation	0.275990	0.000000	0.400000	0.689976	false	GO:0031424	keratinization	0.500000	part_of	1	0	0	1	GO:0031424	keratinization	Keratinizing squamous epithelium overgrowth in the middle ear
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0048771	tissue remodeling	0.250104	0.000000	0.448000	0.558269	false	GO:0046849	bone remodeling	0.700000	is_a	1	1	0	0	GO:0046849	bone remodeling	Activin A-mediated local osteoclastogenesis
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0060485	mesenchyme development	0.188826	0.000000	0.350000	0.539504	false	GO:0001837	epithelial to mesenchymal transition	0.350000	is_a > part_of	2	1	0	1	GO:0001837	epithelial to mesenchymal transition	Osteopontin/AKT/ZEB2-driven partial epithelial-mesenchymal transition
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0009913	epidermal cell differentiation	0.187236	0.000000	0.280000	0.668702	false	GO:0031424	keratinization	0.350000	part_of > is_a	2	1	0	1	GO:0031424	keratinization	Keratinizing squamous epithelium overgrowth in the middle ear
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0048646	anatomical structure formation involved in morphogenesis	0.162317	0.000000	0.358400	0.452894	false	GO:0001525	angiogenesis	0.700000	is_a	1	1	0	0	GO:0001525	angiogenesis	Neoangiogenesis in the perimatrix
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0030198	extracellular matrix organization	0.161974	0.000000	0.448000	0.361548	false	GO:0022617	extracellular matrix disassembly	0.700000	is_a	1	1	0	0	GO:0022617	extracellular matrix disassembly	Extracellular matrix remodeling in the perimatrix
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0030154	cell differentiation	0.156560	0.000000	0.559972	0.279585	false	GO:0001837	epithelial to mesenchymal transition	0.490000	is_a > is_a	2	2	0	0	GO:0001837|GO:0031424	epithelial to mesenchymal transition|keratinization	Keratinizing squamous epithelium overgrowth in the middle ear|Osteopontin/AKT/ZEB2-driven partial epithelial-mesenchymal transition
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0043588	skin development	0.133740	0.000000	0.200000	0.668702	false	GO:0031424	keratinization	0.250000	part_of > part_of	2	0	0	2	GO:0031424	keratinization	Keratinizing squamous epithelium overgrowth in the middle ear
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0048514	blood vessel morphogenesis	0.123115	0.000000	0.256000	0.480917	false	GO:0001525	angiogenesis	0.500000	part_of	1	0	0	1	GO:0001525	angiogenesis	Neoangiogenesis in the perimatrix
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0030855	epithelial cell differentiation	0.121121	0.000000	0.196000	0.617965	false	GO:0031424	keratinization	0.245000	part_of > is_a > is_a	3	2	0	1	GO:0031424	keratinization	Keratinizing squamous epithelium overgrowth in the middle ear
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0009888	tissue development	0.118181	0.000000	0.318990	0.370485	false	GO:0001837	epithelial to mesenchymal transition	0.245000	is_a > part_of > is_a	3	2	0	1	GO:0001837|GO:0031424	epithelial to mesenchymal transition|keratinization	Keratinizing squamous epithelium overgrowth in the middle ear|Osteopontin/AKT/ZEB2-driven partial epithelial-mesenchymal transition
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0048869	cellular developmental process	0.113539	0.000000	0.406098	0.279585	false	GO:0001837	epithelial to mesenchymal transition	0.343000	is_a > is_a > is_a	3	3	0	0	GO:0001837|GO:0031424	epithelial to mesenchymal transition|keratinization	Keratinizing squamous epithelium overgrowth in the middle ear|Osteopontin/AKT/ZEB2-driven partial epithelial-mesenchymal transition
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0043062	extracellular structure organization	0.113382	0.000000	0.313600	0.361548	false	GO:0022617	extracellular matrix disassembly	0.490000	is_a > is_a	2	2	0	0	GO:0022617	extracellular matrix disassembly	Extracellular matrix remodeling in the perimatrix
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0045229	external encapsulating structure organization	0.113382	0.000000	0.313600	0.361548	false	GO:0022617	extracellular matrix disassembly	0.490000	is_a > is_a	2	2	0	0	GO:0022617	extracellular matrix disassembly	Extracellular matrix remodeling in the perimatrix
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0071345	cellular response to cytokine stimulus	0.097433	0.000000	0.200000	0.487166	false	GO:0019221	cytokine-mediated signaling pathway	0.500000	part_of	1	0	0	1	GO:0019221	cytokine-mediated signaling pathway	Perimatrix inflammatory cytokine and STAT3 signaling amplification
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0032501	multicellular organismal process	0.091614	0.000000	0.707455	0.129498	false	GO:0031424	keratinization	0.700000	is_a	1	1	0	0	GO:0001525|GO:0031424|GO:0046849	angiogenesis|bone remodeling|keratinization	Activin A-mediated local osteoclastogenesis|Keratinizing squamous epithelium overgrowth in the middle ear|Neoangiogenesis in the perimatrix
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0008544	epidermis development	0.086515	0.000000	0.140000	0.617965	false	GO:0031424	keratinization	0.175000	part_of > is_a > part_of	3	1	0	2	GO:0031424	keratinization	Keratinizing squamous epithelium overgrowth in the middle ear
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0035239	tube morphogenesis	0.086180	0.000000	0.179200	0.480917	false	GO:0001525	angiogenesis	0.350000	part_of > is_a	2	1	0	1	GO:0001525	angiogenesis	Neoangiogenesis in the perimatrix
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0048513	animal organ development	0.085430	0.000000	0.290500	0.294079	false	GO:0001837	epithelial to mesenchymal transition	0.175000	is_a > part_of > part_of	3	1	0	2	GO:0001837|GO:0031424	epithelial to mesenchymal transition|keratinization	Keratinizing squamous epithelium overgrowth in the middle ear|Osteopontin/AKT/ZEB2-driven partial epithelial-mesenchymal transition
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0032502	developmental process	0.083649	0.000000	0.469795	0.178055	false	GO:0001525	angiogenesis	0.490000	is_a > is_a	2	2	0	0	GO:0001525|GO:0001837|GO:0031424	angiogenesis|epithelial to mesenchymal transition|keratinization	Keratinizing squamous epithelium overgrowth in the middle ear|Neoangiogenesis in the perimatrix|Osteopontin/AKT/ZEB2-driven partial epithelial-mesenchymal transition
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0016043	cellular component organization	0.069263	0.000000	0.313600	0.220866	false	GO:0022617	extracellular matrix disassembly	0.490000	is_a > is_a	2	2	0	0	GO:0022617	extracellular matrix disassembly	Extracellular matrix remodeling in the perimatrix
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0006952	defense response	0.068719	0.000000	0.280000	0.245425	false	GO:0006954	inflammatory response	0.700000	is_a	1	1	0	0	GO:0006954	inflammatory response	Perimatrix inflammatory cytokine and STAT3 signaling amplification
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0007166	cell surface receptor signaling pathway	0.067181	0.000000	0.280000	0.239931	false	GO:0019221	cytokine-mediated signaling pathway	0.700000	is_a	1	1	0	0	GO:0019221	cytokine-mediated signaling pathway	Perimatrix inflammatory cytokine and STAT3 signaling amplification
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0034097	response to cytokine	0.064137	0.000000	0.140000	0.458118	false	GO:0019221	cytokine-mediated signaling pathway	0.350000	part_of > is_a	2	1	0	1	GO:0019221	cytokine-mediated signaling pathway	Perimatrix inflammatory cytokine and STAT3 signaling amplification
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0001568	blood vessel development	0.060046	0.000000	0.128000	0.469110	false	GO:0001525	angiogenesis	0.250000	part_of > part_of	2	0	0	2	GO:0001525	angiogenesis	Neoangiogenesis in the perimatrix
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0048856	anatomical structure development	0.059620	0.000000	0.319652	0.186517	false	GO:0001837	epithelial to mesenchymal transition	0.171500	is_a > part_of > is_a > is_a	4	3	0	1	GO:0001525|GO:0001837|GO:0031424	angiogenesis|epithelial to mesenchymal transition|keratinization	Keratinizing squamous epithelium overgrowth in the middle ear|Neoangiogenesis in the perimatrix|Osteopontin/AKT/ZEB2-driven partial epithelial-mesenchymal transition
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0060429	epithelium development	0.057952	0.000000	0.098000	0.591350	false	GO:0031424	keratinization	0.122500	part_of > is_a > is_a > part_of	4	2	0	2	GO:0031424	keratinization	Keratinizing squamous epithelium overgrowth in the middle ear
go	Cholesteatoma	MONDO:0006530	Cholesteatoma.yaml	GO:0009653	anatomical structure morphogenesis	0.055183	0.000000	0.179200	0.307941	false	GO:0001525	angiogenesis	0.350000	is_a > part_of	2	1	0	1	GO:0001525	angiogenesis	Neoangiogenesis in the perimatrix
